network station location channel phase dist_min_res dist_max_res n_data mean std_dev coeff0 coeff1 coeff2 coeff3 year month day
C GO10 -- BHZ P 5.12 95.66 90 1.84136666667 1.25646713966 0.617919383964 0.0739944126996 -0.00157932129022 1.17092935939e-05 2016 5 31
DK ANGG -- BHZ P 6.82 93.82 63 0.130904761905 1.39077121462 -1.06876822323 0.158936472934 -0.00367727193819 2.29951774128e-05 2016 5 31
DK BSD -- BHZ P 3.63 99.16 88 -0.175590909091 1.2098389808 0.218308220358 -0.118372172995 0.00293726430486 -1.7900308608e-05 2016 5 31
DK DBG 00 BHZ P 5.45 99.33 240 -0.0351541666667 1.04365479331 -2.78858828472 0.130091379929 -0.00196154020916 9.62826188828e-06 2016 5 31
DK DY2G 10 BHZ P 3.58 98.91 138 -0.00239855072464 1.17610957419 0.816729647821 -0.0973023730454 0.00213785332312 -1.27667542393e-05 2016 5 31
DK ICESG 00 BHZ P 4.8 96.48 218 -0.00420183486239 1.18831557803 2.07580846333 -0.155945130637 0.00302778629444 -1.71731225176e-05 2016 5 31
DK ISOG -- BHZ P 5.37 94.13 62 -0.0537580645161 0.981089870476 -1.01240176268 0.092080147659 -0.00213987979953 1.43128989404e-05 2016 5 31
DK MUD -- BHZ P 10.71 95.13 85 0.942388235294 1.09498496504 -1.67988964613 0.100941407882 -0.00112794999068 4.09596245059e-06 2016 5 31
DK NEEM 10 BHZ P 13.38 98.7 222 -0.167878378378 0.974238014616 0.0722713698239 -0.0228693227418 0.000199578030055 1.19662355826e-06 2016 5 31
DK NOR -- BHZ P 7.52 98.96 358 -0.280304469274 1.03747333105 -0.921659450878 0.0489175269881 -0.000941725935693 5.17553330423e-06 2016 5 31
DK NRS -- BHZ P 8.43 99.14 82 0.433036585366 2.01884559634 0.0514555368775 0.122943261008 -0.00355400944189 2.56597767091e-05 2016 5 31
DK NUUK 00 BHZ P 4.82 97.08 81 0.616617283951 1.30104261621 -1.01778033977 0.0108449600871 0.000844731134814 -8.73975743093e-06 2016 5 31
DK SCO -- BHZ P 5.94 97.14 133 0.992706766917 1.29423272451 -3.57721440566 0.284587733189 -0.00523248870728 3.00713853005e-05 2016 5 31
DK SOEG 00 BHZ P 7.26 91.41 38 0.573684210526 1.00263280728 -3.21440476398 0.34938486907 -0.00756378807028 4.69343549781e-05 2016 5 31
DK TULEG -- BHZ P 17.45 96.1 210 -0.163795238095 1.17716019121 -3.67228361833 0.153985847854 -0.00244968023231 1.39366130364e-05 2016 5 31
FR RUSF 01 BHZ P 1.07 97.45 114 3.75248245614 0.919439914473 2.79637590141 0.0625820967415 -0.00117585281863 6.96631821643e-06 2016 5 31
GB JSA -- BHZ P 3.18 88.82 58 0.421948275862 0.836179730164 0.933179620381 -0.125329975534 0.00328628092308 -2.19388029163e-05 2016 5 31
GB LRW -- BHZ P 11.44 89.34 46 0.446934782609 1.351208881 -0.817335988861 -0.0645537150013 0.0025456070601 -1.75373709869e-05 2016 5 31
GB MCH1 -- BHZ P 6.03 91.3 143 0.472447552448 1.11259998556 1.6650093771 -0.101752404129 0.00201088220711 -1.12556101953e-05 2016 5 31
GE APE -- BHZ P 1.05 88.32 92 0.147489130435 1.22190002014 -0.965884229062 0.233945580521 -0.00682066579538 4.94555841761e-05 2016 5 31
GE BKB -- BHZ P 6.0 88.35 65 2.61170769231 1.48512963158 1.80440307151 0.127589387155 -0.00296130779529 1.36244585261e-05 2016 5 31
GE BKNI -- BHZ P 1.47 97.43 154 0.175396103896 1.18191347802 1.06539137218 -0.10301702263 0.00288121201904 -2.21749067968e-05 2016 5 31
GE BNDI -- BHZ P 0.25 87.21 257 0.568155642023 1.60779342405 0.973568988854 0.0601854752949 -0.00269159222245 1.71374916827e-05 2016 5 31
GE BOAB -- BHZ P 0.63 94.42 121 0.0667190082645 1.61211413069 -1.61573856527 0.251537791083 -0.00630269289991 4.12318124174e-05 2016 5 31
GE CISI -- BHZ P 0.4 77.49 93 -0.92188172043 1.09869659785 -0.393624648681 -0.102279702597 0.00328461595382 -2.63691358927e-05 2016 5 31
GE CSS -- BHZ P 1.48 99.19 231 0.263354978355 1.22861792429 -1.79415934203 0.183929756096 -0.00341313587478 1.8063868188e-05 2016 5 31
GE DAG -- BHZ P 2.42 99.39 521 -0.500251439539 1.11319914251 -2.36556046573 0.107668667803 -0.00169883029677 7.68308721097e-06 2016 5 31
GE DSB -- BHZ P 20.34 88.56 34 0.959794117647 1.18532657 -4.56491645331 0.322905647595 -0.0053045481677 2.6319646556e-05 2016 5 31
GE EIL -- BHZ P 5.85 97.9 290 0.549813793103 1.28637944477 -2.92766742047 0.2317618696 -0.00372839399185 1.7451780795e-05 2016 5 31
GE FAKI -- BHZ P 1.15 84.67 511 -0.142101761252 1.50160336184 0.279739852712 0.0403779070251 -0.00216927868679 1.65311713835e-05 2016 5 31
GE FLT1 -- BHZ P 3.19 97.84 231 0.204606060606 0.908753252853 0.489425953142 -0.0522757538974 0.0012841956369 -8.12828696293e-06 2016 5 31
GE GENI -- BHZ P 0.1 81.84 175 0.808554285714 1.73095371233 0.0635501819516 0.211751519168 -0.00748305861391 6.01211434176e-05 2016 5 31
GE GSI -- BHZ P 0.39 98.26 535 -0.254448598131 1.19264027774 -0.179762846297 -0.0476357555918 0.00102000081327 -3.93870945732e-06 2016 5 31
GE HALK -- BHZ P 12.59 96.94 44 0.9125 1.30509546118 0.209728633702 0.0766965597882 -0.00183605067155 1.172034226e-05 2016 5 31
GE HLG -- BHZ P 18.77 92.06 30 1.90566666667 1.43498572222 7.01108517249 -0.298668829192 0.00508343737547 -2.68803658431e-05 2016 5 31
GE HMDM -- BHZ P 10.66 98.49 33 1.3203030303 1.27783382343 -3.31925841341 0.341172741565 -0.00658907901246 3.66878395169e-05 2016 5 31
GE IBBN -- BHZ P 5.29 96.01 129 1.03141860465 1.20074625688 3.20433392339 -0.165506091885 0.00342303209246 -2.10677285716e-05 2016 5 31
GE ISP 00 BHZ P 1.85 98.25 92 0.620467391304 1.50902078322 0.787483856366 0.095740514072 -0.0027330651093 1.69146336802e-05 2016 5 31
GE JAGI -- BHZ P 1.62 86.65 389 -0.454856041131 1.67193569058 -0.445201467802 0.118722426294 -0.0049055937059 4.34597701443e-05 2016 5 31
GE KAAM -- BHZ P 5.93 94.38 51 1.00549019608 1.43867621615 0.478055588745 0.0698931199563 -0.00164587088723 9.98917637129e-06 2016 5 31
GE KARP -- BHZ P 0.56 98.94 124 0.160548387097 0.998621410354 -0.308143950009 0.0397772402107 -0.000453422430284 5.33049155062e-07 2016 5 31
GE KBS 00 BHZ P 2.12 94.1 120 0.705108333333 1.16788247506 -1.01835520363 0.0831097825274 -0.00127840344593 6.72861269839e-06 2016 5 31
GE KMBO 00 BHZ P 8.89 93.79 171 1.2919005848 1.39958459659 0.685268822157 -0.0851864289761 0.00286992054861 -2.03164654394e-05 2016 5 31
GE LHMI -- BHZ P 2.19 95.12 135 0.592 1.47434321325 -0.472990791892 0.0824518850338 -0.00139398580525 6.64635927598e-06 2016 5 31
GE LUWI -- BHZ P 0.99 87.73 276 0.240061594203 1.55917192002 0.679410625111 -0.0164773283032 0.000969089354635 -1.72681449667e-05 2016 5 31
GE LVC 00 BHZ P 0.22 94.48 298 -0.145348993289 1.7507447513 0.348946074427 -0.079743243872 0.00158328682196 -5.46561661376e-06 2016 5 31
GE MALK -- BHZ P 14.43 92.09 32 0.90090625 1.07587190026 2.76219648892 -0.121463656238 0.0023658345183 -1.41628262301e-05 2016 5 31
GE MATE -- BHZ P 1.2 95.62 176 -0.0498465909091 1.02743173526 -0.541252626375 0.0307151694469 -0.000377793701772 1.54364938825e-06 2016 5 31
GE MMRI -- BHZ P 0.53 91.33 293 -0.289221843003 1.62821963719 1.25441269205 -0.0938134827669 0.00180115078807 -1.44048055228e-05 2016 5 31
GE MNAI -- BHZ P 0.61 83.0 104 -0.226711538462 1.58502316098 -0.63346668788 0.0613897437022 -0.00191433362739 1.57171803097e-05 2016 5 31
GE MORC -- BHZ P 1.9 99.39 418 0.532641148325 1.0837881165 0.0641340573121 -0.0125463240647 0.000426108575549 -1.92232624564e-06 2016 5 31
GE MTE -- BHZ P 5.1 93.36 149 0.383617449664 1.22496221452 -1.03897807483 0.049299483194 0.000136915014036 -5.95252335128e-06 2016 5 31
GE PMBI -- BHZ P 2.09 98.43 86 0.580697674419 1.22037293307 1.74480248266 -0.120338917958 0.0031479101769 -2.37820021758e-05 2016 5 31
GE PMG 00 BHZ P 3.02 85.6 413 0.566704600484 1.57464890212 0.719789786184 0.0970063712703 -0.0043872186465 3.57753493566e-05 2016 5 31
GE PSZ -- BHZ P 2.45 99.08 291 0.542326460481 1.10703196226 -0.739152325015 0.0578398991032 -0.000805233700805 4.14126918784e-06 2016 5 31
GE PUL -- BHZ P 25.75 99.59 24 0.664166666667 0.83308706506 -6.666642362 0.421360810414 -0.00762837700135 4.33725600762e-05 2016 5 31
GE RGN -- BHZ P 16.47 95.23 43 1.19072093023 1.33618752828 0.62980221044 -0.0134262735346 0.000569784010427 -3.11580650333e-06 2016 5 31
GE RUE -- BHZ P 1.78 95.12 78 0.799692307692 0.909192253292 -0.928025033516 0.0786992489621 -0.00129068088086 7.71603374895e-06 2016 5 31
GE SANI -- BHZ P 0.75 87.0 725 -1.13055724138 1.48403612378 -1.45054382439 0.0648969866955 -0.00136968051864 4.30856572362e-06 2016 5 31
GE SANT -- BHZ P 0.93 96.92 69 -0.110115942029 1.18643634142 -0.0436690265672 0.0423287307094 -0.00118594367958 6.67589597462e-06 2016 5 31
GE SAUI -- BHZ P 0.98 89.55 156 1.24633974359 1.59600623532 2.53191543397 -0.120635988292 0.00266534444555 -2.09324109341e-05 2016 5 31
GE SBV -- BHZ P 0.84 81.49 50 0.62356 1.85151977465 -0.366530379166 0.0197373845391 -0.000503767247861 7.07797860891e-06 2016 5 31
GE SFJD 00 BHZ P 2.18 94.76 123 0.0591056910569 1.10816852903 -0.285690242179 0.0675608312766 -0.00174029422808 1.17052302732e-05 2016 5 31
GE SLIT -- BHZ P 7.46 96.07 128 -0.2901640625 1.01190471975 -1.66306708361 0.0113097934031 0.000676342061484 -7.00292920875e-06 2016 5 31
GE SMRI -- BHZ P 1.44 85.53 134 1.58808955224 1.63558960633 1.99755458055 0.00891252858094 -0.000475161570928 9.18283895116e-07 2016 5 31
GE SNAA -- BHZ P 13.1 98.54 606 0.356156765677 1.387308714 -4.25410818451 0.128661786126 -0.000613646226509 -2.64128392318e-06 2016 5 31
GE SOCY -- BHZ P 1.69 94.86 291 -0.946103092784 1.46424242258 -4.40750594019 0.160525059491 -0.001633390468 1.81656953571e-06 2016 5 31
GE SOEI -- BHZ P 0.61 81.52 388 0.611922680412 1.68840712334 1.99328358028 -0.135775520495 0.00402681929148 -3.76232751236e-05 2016 5 31
GE STU -- BHZ P 3.39 95.46 74 0.63827027027 0.99640515907 0.663590042837 -0.034731702608 0.00120806655985 -9.43145357828e-06 2016 5 31
GE SUMG -- BHZ P 9.29 97.73 454 0.399881057269 1.0120895457 0.865790741867 -0.0392069444255 0.000760936660909 -4.10657903199e-06 2016 5 31
GE TIRR -- BHZ P 2.28 97.23 198 0.275131313131 1.00895551004 0.169561234616 -0.0384771557993 0.00112182975128 -7.37849482311e-06 2016 5 31
GE TNTI -- BHZ P 0.19 83.86 338 0.246316568047 1.32800131512 0.0893467688353 0.0910666133181 -0.00267051672671 1.49892082628e-05 2016 5 31
GE VAL -- BHZ P 8.37 98.94 47 0.742531914894 1.29099282406 1.38469054008 -0.18294568573 0.00487389683255 -3.27760168384e-05 2016 5 31
GE VOI -- BHZ P 9.82 97.44 223 -0.250569506726 1.78517629365 0.0535056816212 0.0166939632324 -0.00105194802762 1.0082432403e-05 2016 5 31
GE VSU -- BHZ P 6.94 99.35 323 -0.197845201238 1.12594713513 -2.36845597731 0.0441352965347 0.00038168553772 -6.6453866787e-06 2016 5 31
GE WLF -- BHZ P 5.12 97.97 173 1.12080924855 1.11264528893 2.37756926955 -0.128402504216 0.00273461279463 -1.61604761103e-05 2016 5 31
GS KAN11 01 HHZ P 0.41 75.48 20 0.311 1.49588523342 -0.031077217039 -0.111689502414 0.00594308469292 -6.22159132218e-05 2016 5 31
GS OK025 00 HHZ P 0.2 93.58 24 -0.237916666667 0.931786405673 -0.754970171399 0.0550653581418 -0.0013098614622 8.65430137431e-06 2016 5 31
GT BOSA 00 BHZ P 13.01 99.36 409 0.0179828850856 1.64735767102 3.37412119373 -0.237174025967 0.00349232253376 -1.27522383283e-05 2016 5 31
