AU ARMA -- BHZ 2015 105 2.506580e+09 5.000000 3
AU WRKA -- BHZ 2015 105 2.508770e+09 0.200000 3
PM ROSA -- BHZ 2015 105 4.547150e+08 1.000000 3
GB MCH1 -- BHZ 2015 105 2.335690e+09 1.000000 3
IM PD31 -- BHZ 2015 105 1.558400e+11 1.000000 0
AU FORT -- BHZ 2015 105 2.508770e+09 0.200000 3
AU HTT -- BHZ 2015 105 3.370430e+09 0.200000 3
AU MAW -- BHZ 2015 105 2.400440e+10 0.200000 3
IU WCI 00 BHZ 2015 105 3.982910e+09 0.050000 3
AK ATKA -- BHZ 2015 105 4.887600e+08 0.200000 3
AU EIDS -- BHZ 2015 105 2.506580e+09 5.000000 3
AU NFK -- BHZ 2015 105 2.506580e+09 5.000000 3
AU NIUE -- BHZ 2015 105 2.506580e+09 5.000000 3
AU QLP -- BHZ 2015 105 2.508770e+09 0.200000 3
AU TOO -- BHZ 2015 105 2.506580e+09 5.000000 3
AU MCQ -- BHZ 2015 105 3.339820e+10 0.200000 3
PM PMOZ -- BHZ 2015 105 7.843140e+08 0.100000 3
PS PSI -- BHZ 2015 105 9.048870e+08 0.020000 3
AK GAMB -- BHZ 2015 105 2.518470e+09 0.300000 3
AU COEN -- BHZ 2015 105 2.506580e+09 5.000000 3
PL BEL -- BHZ 2015 105 5.033164e+09 0.020000 3
PM PVAQ -- BHZ 2015 105 1.848400e+09 1.000000 3
AU MORW -- BHZ 2015 105 2.506580e+09 5.000000 3
GB LRW -- BHZ 2015 105 2.306700e+09 1.000000 3
GE PMG 00 BHZ 2015 105 4.217790e+09 0.020000 3
PL SUW -- BHZ 2015 105 5.033164e+09 0.020000 3
IU PAYG 00 BHZ 2015 105 3.337050e+09 0.020000 3
IU OTAV 00 BHZ 2015 105 4.304340e+09 0.050000 3
IU SLBS 00 BHZ 2015 105 3.774870e+09 0.050000 3
II NIL 00 BHZ 2015 105 1.970780e+09 0.050000 3
IU PTGA 00 BHZ 2015 105 3.410800e+09 0.020000 3
LX MESJ -- BHZ 2015 105 9.437190e+08 0.020000 3
RM SLV -- BHZ 2015 105 2.517040e+09 0.200000 3
TM UBPT -- BHZ 2015 105 9.464280e+08 1.000000 3
GE MNAI -- BHZ 2015 106 6.291400e+08 0.020000 3
G MPG 00 BHZ 2015 106 2.516640e+09 0.030000 3
G KIP 10 BHZ 2015 106 2.508190e+09 0.020000 3
FR RUSF 03 BHZ 2015 106 1.788000e+09 0.050000 3
IU SFJD 00 BHZ 2015 106 4.065120e+09 0.050000 3
KO SIRT -- BHZ 2015 106 6.248300e+08 0.050000 3
GE CISI -- BHZ 2015 106 6.291400e+08 0.020000 3
GE STU -- BHZ 2015 106 6.150000e+08 0.020000 3
G DZM 00 BHZ 2015 106 7.878980e+08 0.020000 3
FR RUSF 04 BHZ 2015 106 1.788000e+09 0.050000 3
TT TAMR 00 BHZ 2015 107 2.798505e+09 0.020000 3
IU PMG 00 BHZ 2015 107 4.122590e+09 0.050000 3
FR RUSF 05 BHZ 2015 107 1.610610e+11 0.050000 3
IU KBS 00 BHZ 2015 107 4.247420e+09 0.050000 3
AT TTA -- BHZ 2015 111 4.899700e+08 1.000000 3
GE ISP 10 BHZ 2015 113 5.880000e+08 0.040000 3
G SSB 10 BHZ 2015 113 2.516610e+09 0.020000 3
II KAPI 00 BHZ 2015 114 3.490760e+09 0.050000 3
IU TSUM 00 BHZ 2015 114 4.123670e+09 0.050000 3
IU SAML 00 BHZ 2015 114 1.508270e+09 0.020000 3
IU TARA 00 BHZ 2015 117 2.501140e+09 0.020000 3
IU SDV 00 BHZ 2015 118 5.595200e+09 0.050000 3
IU LSZ 00 BHZ 2015 119 3.729570e+09 0.050000 3
FR RUSF 07 BHZ 2015 120 1.788000e+09 0.050000 3
US CBN 00 BHZ 2015 123 6.291450e+08 0.050000 3
US AAM 00 BHZ 2015 123 6.291450e+08 0.050000 3
US NHSC 00 BHZ 2015 123 6.291450e+08 0.050000 3
US PKME 00 BHZ 2015 123 6.291450e+08 0.050000 3
