GT CPUP -26.330640 -57.330870 105.000000
ND KOUNC -20.5507 164.2861 88.0
IU ANMO 34.945910 -106.457200 1820.000000 2014 3 13
US NLWA 47.391700 -123.869100 640.000000 2014 3 13
IU SSPA 40.635800 -77.887600 270.000000 2014 3 13
IU WVT 36.129700 -87.830000 170.000000 2014 3 13
IU CASY -66.279200 110.535400 10.000000 2014 3 13
IU HRV 42.506400 -71.558300 200.000000 2014 3 13
II MSEY -4.673700 55.479200 475.000000 2014 3 13
II PALK 7.272800 80.702200 460.000000 2014 3 13
AT AKUT 54.135170 -165.771850 19.200000 2014 3 13
AU FORT -30.779000 128.059000 165.000000 2014 3 13
AU GIRL -22.643000 114.234000 111.000000 2014 3 13
IU RCBR -5.827400 -35.901400 400.000000 2014 3 13
US WMOK 34.737900 -98.780700 486.000000 2014 3 13
IU RAR -21.212500 -159.773300 28.000000 2014 3 13
IU FURI 8.895200 38.679800 2570.000000 2014 3 13
IU MAKZ 46.808000 81.977000 600.000000 2014 3 13
IN MNC 8.281517 73.059800 2.000000 2014 3 13
MY KOM 1.792200 103.846700 49.000000 2014 3 13
AU MORW -29.067900 116.040300 296.000000 2014 3 13
AU MTN -12.843600 131.132700 137.400000 2014 3 13
MY KSM 1.473300 110.308300 66.000000 2014 3 13
MY KUM 5.290200 100.649200 74.000000 2014 3 13
AU RIV -33.829400 151.158300 25.000000 2014 3 13
US WUAZ 35.516900 -111.373900 1592.000000 2014 3 13
IU OTAV 0.237600 -78.450800 3510.000000 2014 3 13
IU KEV 69.756500 27.003500 100.000000 2014 3 13
IU MAJO 36.545670 138.204060 405.000000 2014 3 13
US MIAR 34.545400 -93.576500 207.000000 2014 3 13
IU WCI 38.228900 -86.293900 210.000000 2014 3 13
IU CHTO 18.814100 98.944300 420.000000 2014 3 13
II CMLA 37.763700 -25.524300 429.000000 2014 3 13
II BORG 64.747400 -21.326800 110.000000 2014 3 13
II JTS 10.290800 -84.952500 340.000000 2014 3 13
II KWAJ 8.801900 167.613000 0.000000 2014 3 13
II XPFO 33.610700 -116.455500 1280.000000 2014 3 13
II KDAK 57.782800 -152.583500 152.000000 2014 3 13
AU TOO -37.571400 145.490600 604.000000 2014 3 13
CZ KHC 49.131001 13.578200 700.000000 2014 3 13
BK CMB 38.034550 -120.386510 697.000000 2014 3 13
NZ KHZ -42.415980 173.538970 64.000000 2014 3 13
IU PAYG -0.674200 -90.286100 270.000000 2014 3 13
