TA 214A -- BHZ 2010 58 5.032785e+08 0.150000 3
TA 231A -- BHZ 2010 58 6.271292e+08 0.150000 3
TA 333A -- BHZ 2010 58 6.309063e+08 0.150000 3
TA 634A -- BHZ 2010 58 5.032785e+08 0.150000 3
TA 832A -- BHZ 2010 58 6.271292e+08 0.150000 3
TA 933A -- BHZ 2010 58 6.309063e+08 0.150000 3
TA A24A -- BHZ 2010 58 6.309063e+08 0.150000 3
TA A28A -- BHZ 2010 58 6.309063e+08 0.150000 3
TA C22A -- BHZ 2010 58 6.309063e+08 0.150000 3
TA C30A -- BHZ 2010 58 5.032785e+08 0.150000 3
TA D24A -- BHZ 2010 58 6.309063e+08 0.150000 3
TA E24A -- BHZ 2010 58 6.309063e+08 0.150000 3
TA E28A -- BHZ 2010 58 5.032785e+08 0.150000 3
TA G03D -- BHZ 2010 58 5.032785e+08 0.150000 3
TA H23A -- BHZ 2010 58 6.309063e+08 0.150000 3
TA I04A -- BHZ 2010 58 5.032785e+08 0.150000 3
TA I23A -- BHZ 2010 58 6.271292e+08 0.150000 3
TA I29A -- BHZ 2010 58 6.271292e+08 0.150000 3
TA J05D -- BHZ 2010 58 5.032785e+08 0.150000 3
TA L26A -- BHZ 2010 58 6.271292e+08 0.150000 3
TA M04C -- BHZ 2010 58 5.032785e+08 0.150000 3
TA N26A -- BHZ 2010 58 6.309063e+08 0.150000 3
TA O22A -- BHZ 2010 58 6.309063e+08 0.150000 3
TA O26A -- BHZ 2010 58 6.271292e+08 0.150000 3
TA O32A -- BHZ 2010 58 6.309063e+08 0.150000 3
TA P32A -- BHZ 2010 58 6.309063e+08 0.150000 3
TA S33A -- BHZ 2010 58 6.271292e+08 0.150000 3
TA U23A -- BHZ 2010 58 6.271292e+08 0.150000 3
TA V23A -- BHZ 2010 58 6.309063e+08 0.150000 3
TA V29A -- BHZ 2010 58 6.271292e+08 0.150000 3
TA X28A -- BHZ 2010 58 6.271292e+08 0.150000 3
TA X30A -- BHZ 2010 58 6.309063e+08 0.150000 3
TA Y30A -- BHZ 2010 58 6.309063e+08 0.150000 3
TA Z30A -- BHZ 2010 58 6.309063e+08 0.150000 3
TA Z32A -- BHZ 2010 58 5.032785e+08 0.150000 3
TM PBKT -- BHZ 2010 58 9.442870e+08 0.150000 3
TM TMDB -- BHZ 2010 58 3.891320e+10 0.150000 3
TM UBPT -- BHZ 2010 58 9.442870e+08 0.150000 3
TW TPUB -- BHZ 2010 58 2.552107e+09 0.150000 3
TW YHNB -- BHZ 2010 58 2.554898e+09 0.150000 3
UK STED -- BHZ 2010 58 5.014057e+09 0.150000 3
UO EUO -- BHZ 2010 58 4.194024e+08 0.150000 3
US BMO 00 BHZ 2010 58 6.240316e+08 0.150000 3
US JCT -- BHZ 2010 58 6.293827e+08 0.150000 3
US KVTX -- BHZ 2010 58 6.293827e+08 0.150000 3
US OXF -- BHZ 2010 58 6.293827e+08 0.150000 3
US TZTN -- BHZ 2010 58 9.443466e+08 0.150000 3
US VBMS -- BHZ 2010 58 6.293827e+08 0.150000 3
UW BRAN -- BHZ 2010 58 6.309063e+08 0.150000 3
UW LRIV -- BHZ 2010 58 7.538748e+08 0.150000 3
UW LTY -- BHZ 2010 58 7.790706e+08 0.150000 3
UW STOR -- BHZ 2010 58 6.309063e+08 0.150000 3
GE CSS -- BHZ 2010 307 2.554029e+09 0.150000 3
GE DSB -- BHZ 2010 307 6.475803e+08 0.150000 3
GE EIL -- BHZ 2010 307 2.554029e+09 0.150000 3
GE HLG -- BHZ 2010 307 5.967453e+08 0.150000 3
GE IBBN -- BHZ 2010 307 5.967453e+08 0.150000 3
GE KBS 00 BHZ 2010 307 1.089056e+09 0.150000 3
GE KMBO 00 BHZ 2010 307 6.594950e+08 0.150000 3
GE LAST -- BHZ 2010 307 6.241469e+08 0.150000 3
GE MALT -- BHZ 2010 307 6.050571e+08 0.150000 3
GE MATE -- BHZ 2010 307 5.967453e+08 0.150000 3
GE MTE -- BHZ 2010 307 6.572216e+08 0.150000 3
GE PSZ -- BHZ 2010 307 5.967453e+08 0.150000 3
GE RGN -- BHZ 2010 307 6.045903e+08 0.150000 3
GE RUE -- BHZ 2010 307 6.241469e+08 0.150000 3
GE SANT -- BHZ 2010 307 6.241469e+08 0.150000 3
GE SIVA -- BHZ 2010 307 6.207674e+08 0.150000 3
GE STU -- BHZ 2010 307 6.241469e+08 0.150000 3
GE SUMG -- BHZ 2010 307 5.967453e+08 0.150000 3
GE VSU -- BHZ 2010 307 5.967453e+08 0.150000 3
GE WLF -- BHZ 2010 307 6.121511e+08 0.150000 3
IU KBS 00 BHZ 2010 307 4.248421e+09 0.150000 3
MN CUC -- BHZ 2010 307 5.969931e+08 0.150000 3
MN IDI -- BHZ 2010 307 8.355959e+09 0.150000 3
MN PDG -- BHZ 2010 307 7.783258e+08 0.150000 3
MN RTC -- BHZ 2010 307 1.065851e+09 0.150000 3
MN TIP -- BHZ 2010 307 7.829296e+08 0.150000 3
MN TIR -- BHZ 2010 307 6.001556e+08 0.150000 3
MN TRI -- BHZ 2010 307 9.696225e+08 0.150000 3
MN VSL -- BHZ 2010 307 1.261627e+09 0.150000 3
MN WDD -- BHZ 2010 307 6.260214e+08 0.150000 3
AU ARMA -- BHZ 2006 198 1.614737e+08 0.150000 3
AU BLDU -- BHZ 2006 198 1.212345e+09 0.150000 3
AU COEN -- BHZ 2006 198 4.000485e+08 0.150000 3
AU FITZ -- BHZ 2006 198 1.009729e+10 0.150000 3
AU FORT -- BHZ 2006 198 1.618777e+08 0.150000 3
AU STKA -- BHZ 2006 198 1.282809e+11 0.150000 3
AU TOO -- BHZ 2006 198 1.615957e+08 0.150000 3
AU XMIS -- BHZ 2006 198 6.292592e+08 0.150000 3
AU YNG -- BHZ 2006 198 3.030866e+08 0.150000 3
G RER 00 BHZ 2006 198 9.786657e+08 0.150000 3
IC ENH 00 BHZ 2006 198 1.006837e+09 0.150000 3
IC MDJ 00 BHZ 2006 198 1.005237e+09 0.150000 3
II COCO 00 BHZ 2006 198 1.518801e+09 0.150000 3
II DGAR 00 BHZ 2006 198 2.257310e+09 0.150000 3
II MSEY 10 BHZ 2006 198 1.320657e+09 0.150000 3
II PALK 00 BHZ 2006 198 1.705469e+09 0.150000 3
II TAU 00 BHZ 2006 198 1.785222e+09 0.150000 3
II WRAB 00 BHZ 2006 198 2.291602e+09 0.150000 3
IU CASY 00 BHZ 2006 198 1.074833e+09 0.150000 3
IU CHTO 00 BHZ 2006 198 1.014639e+09 0.150000 3
IU DAV 00 BHZ 2006 198 1.050498e+09 0.150000 3
IU GUMO 00 BHZ 2006 198 1.001591e+09 0.150000 3
IU HNR 00 BHZ 2006 198 9.981265e+08 0.150000 3
IU INCN 00 BHZ 2006 198 1.100009e+09 0.150000 3
IU MAJO 00 BHZ 2006 198 9.993355e+08 0.150000 3
IU MBWA 00 BHZ 2006 198 9.957017e+08 0.150000 3
IU NWAO 00 BHZ 2006 198 9.890044e+08 0.150000 3
IU TATO 00 BHZ 2006 198 9.707473e+08 0.150000 3
KN KZA -- BHZ 2006 198 7.896156e+08 0.150000 3
KN TKM2 -- BHZ 2006 198 7.896156e+08 0.150000 3
KN ULHL -- BHZ 2006 198 7.896156e+08 0.150000 3
MY IPM -- BHZ 2006 198 6.292592e+08 0.150000 3
MY KKM -- BHZ 2006 198 6.292592e+08 0.150000 3
MY KOM -- BHZ 2006 198 6.292592e+08 0.150000 3
MY KSM -- BHZ 2006 198 6.292592e+08 0.150000 3
MY KUM -- BHZ 2006 198 6.292592e+08 0.150000 3
MY LDM -- BHZ 2006 198 6.292592e+08 0.150000 3
MY SBM -- BHZ 2006 198 6.292592e+08 0.150000 3
TW NACB -- BHZ 2006 198 6.370398e+08 0.150000 3
TW TPUB -- BHZ 2006 198 6.163555e+08 0.150000 3
TW YHNB -- BHZ 2006 198 2.554898e+09 0.150000 3
AI ESPZ -- BHZ 2010 307 2.309171e+09 0.150000 3
AI ORCD -- BHZ 2010 307 4.296631e+08 0.150000 3
AI SMAI -- BHZ 2010 307 1.870568e+09 0.150000 3
BE MEM -- HHZ 2010 307 8.338346e+08 0.150000 3
BE RCHB -- HHZ 2010 307 1.680068e+08 0.150000 3
CH BNALP -- BHZ 2010 307 5.907707e+08 0.150000 3
CH BOURR -- BHZ 2010 307 5.907707e+08 0.150000 3
CH FUORN -- BHZ 2010 307 6.102278e+08 0.150000 3
CZ KHC -- BHZ 2010 307 3.125135e+08 0.150000 3
CZ OKC -- BHZ 2010 307 7.238487e+08 0.150000 3
CZ PRU -- BHZ 2010 307 3.132821e+08 0.150000 3
DK ANGG -- BHZ 2010 307 6.271292e+08 0.150000 3
DK BSD -- BHZ 2010 307 6.329278e+08 0.150000 3
DK ILULI -- HHZ 2010 307 6.294547e+08 0.150000 3
DK KULLO -- HHZ 2010 307 6.294547e+08 0.150000 3
DK MUD -- BHZ 2010 307 6.329278e+08 0.150000 3
DK NRS -- BHZ 2010 307 6.271292e+08 0.150000 3
DK NUUG -- HHZ 2010 307 6.294547e+08 0.150000 3
DK NUUK -- BHZ 2010 307 6.271292e+08 0.150000 3
DK SCO -- BHZ 2010 307 6.271292e+08 0.150000 3
DK TULEG -- BHZ 2010 307 6.271292e+08 0.150000 3
FR RUSF 01 BHZ 2010 307 1.611328e+11 0.150000 3
GB CWF -- BHZ 2010 307 4.782964e+08 0.150000 3
GB EDI -- BHZ 2010 307 9.417338e+08 0.150000 3
GB GAL1 -- BHZ 2010 307 1.869981e+09 0.150000 3
GB JSA -- BHZ 2010 307 4.782964e+08 0.150000 3
GB KPL -- BHZ 2010 307 1.870611e+09 0.150000 3
GB MCH1 -- BHZ 2010 307 2.335941e+09 0.150000 3
GR GRA1 -- BHZ 2010 307 8.200460e+08 0.150000 3
G CLF 00 BHZ 2010 307 2.554429e+09 0.150000 3
G ECH 10 BHZ 2010 307 4.099753e+09 0.150000 3
G SSB 00 BHZ 2010 307 6.014788e+09 0.150000 3
HT AGG -- BHZ 2010 307 8.313947e+08 0.150000 3
HT ALN -- BHZ 2010 307 8.389454e+08 0.150000 3
HT FNA -- BHZ 2010 307 7.881123e+08 0.150000 3
HT LIT -- BHZ 2010 307 8.039333e+08 0.150000 3
HT SOH -- BHZ 2010 307 8.039333e+08 0.150000 3
II BFO 00 BHZ 2010 307 2.313164e+10 0.150000 3
IU GRFO -- BHZ 2010 307 1.007352e+09 0.150000 3
IU KONO 00 BHZ 2010 307 5.400933e+09 0.150000 3
NA SABA -- BHZ 2010 307 6.261611e+08 0.150000 3
NL HGN 02 BHZ 2010 307 3.904075e+09 0.150000 3
AZ FRD -- BHZ 2010 12 7.895675e+08 0.150000 3
BK CMB -- BHZ 2010 12 9.322788e+08 0.150000 3
CI SLA -- BHZ 2010 12 1.028381e+09 0.150000 3
CI SMM -- BHZ 2010 12 6.216450e+08 0.150000 3
CI TIN -- BHZ 2010 12 6.264029e+08 0.150000 3
CU ANWB -- BHZ 2010 12 2.517531e+09 0.150000 3
CU BBGH -- BHZ 2010 12 2.517531e+09 0.150000 3
CU GRTK -- BHZ 2010 12 2.517531e+09 0.150000 3
CU GTBY -- BHZ 2010 12 2.517531e+09 0.150000 3
CU MTDJ -- BHZ 2010 12 2.517531e+09 0.150000 3
CU SDDR -- BHZ 2010 12 2.517531e+09 0.150000 3
DR SDD -- BHZ 2010 12 5.101894e+08 0.150000 3
GT CPUP 00 BHZ 2010 12 3.148811e+09 0.150000 4
IU MACI -- BHZ 2010 12 2.376560e+09 0.150000 3
IU TUC 00 BHZ 2010 12 3.689719e+09 0.150000 3
LD BRNJ -- BHZ 2010 12 1.787202e+09 0.150000 3
LD NPNY -- BHZ 2010 12 6.292593e+08 0.150000 3
LD PRNY -- BHZ 2010 12 4.238306e+08 0.150000 3
LD SDMD -- BHZ 2010 12 4.724389e+09 0.150000 3
PM PVAQ -- BHZ 2010 12 9.238855e+08 0.150000 3
PR ABVI -- BHZ 2010 12 6.251296e+08 0.150000 3
PR MTP -- BHZ 2010 12 1.020230e+09 0.150000 3
PR OBIP -- BHZ 2010 12 6.702603e+08 0.150000 3
PR PCDR -- BHZ 2010 12 8.321410e+08 0.150000 3
TA 732A -- BHZ 2010 12 6.271292e+08 0.150000 3
TA A23A -- BHZ 2010 12 6.309063e+08 0.150000 3
TA C20A -- BHZ 2010 12 6.271292e+08 0.150000 3
TA KMSC -- BHZ 2010 12 2.508519e+09 0.150000 3
TA N27A -- BHZ 2010 12 6.271292e+08 0.150000 3
TA Q29A -- BHZ 2010 12 6.271292e+08 0.150000 3
TA Q31A -- BHZ 2010 12 6.271292e+08 0.150000 3
TA Q33A -- BHZ 2010 12 6.309063e+08 0.150000 3
TA T26A -- BHZ 2010 12 6.271292e+08 0.150000 3
TA TIGA -- BHZ 2010 12 6.271292e+08 0.150000 3
TA V32A -- BHZ 2010 12 6.271292e+08 0.150000 3
TA X16A -- BHZ 2010 12 6.309063e+08 0.150000 3
TA X33A -- BHZ 2010 12 5.032785e+08 0.150000 3
TA Z14A -- BHZ 2010 12 6.271292e+08 0.150000 3
US BLA -- BHZ 2010 12 6.293827e+08 0.150000 3
US CNNC -- BHZ 2010 12 6.293827e+08 0.150000 3
US LONY -- BHZ 2010 12 6.293827e+08 0.150000 3
US NLWA -- BHZ 2010 12 6.293827e+08 0.150000 3
UW BLOW -- BHZ 2010 12 6.309063e+08 0.150000 3
UW SHUK -- BHZ 2010 12 1.264177e+09 0.150000 3
AF GRM -- BHZ 2006 198 2.137583e+09 0.150000 3
AF MZM -- BHZ 2006 198 6.002268e+08 0.150000 3
AF POGA -- BHZ 2006 198 1.147354e+06 0.150000 3
AU AS31 -- BHZ 2006 198 6.576253e+10 0.150000 3
AU KMBL -- BHZ 2006 198 1.212345e+09 0.150000 3
AU MAW -- BHZ 2006 198 2.400441e+10 0.150000 3
AU MCQ -- BHZ 2006 198 3.976052e+09 0.150000 3
AU MOO -- BHZ 2006 198 1.616357e+08 0.150000 3
